Category,Year,County,Crime_Count,Median_Income
Motor Vehicle Theft,2008,Snohomish,96,NA
Motor Vehicle Theft,2008,King,148,NA
Motor Vehicle Theft,2008,Snohomish,29,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,0,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,0,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,610,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,901,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,0,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,71,NA
Total,2008,King,83433,NA
Total,2008,Snohomish,880,NA
Total,2008,King,0,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,0,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,0,NA
Total,2008,Snohomish,610,NA
Total,2008,King,0,NA
Total,2008,Snohomish,901,NA
Total,2008,King,0,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,71,NA
Total,2008,King,0,NA
Total,2008,Snohomish,880,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,0,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,0,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,610,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,901,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,0,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,71,NA
Total,2008,King,40888,NA
Total,2008,Snohomish,880,NA
Total,2008,King,0,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,0,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,0,NA
Total,2008,Snohomish,610,NA
Total,2008,King,0,NA
Total,2008,Snohomish,901,NA
Total,2008,King,0,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,71,NA
Total,2008,King,0,NA
Total,2008,Snohomish,880,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,0,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,0,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,610,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,901,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,0,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,71,NA
Total,2008,King,8440,NA
Total,2008,Snohomish,880,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,0,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,0,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,610,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,901,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,0,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,71,NA
Total,2008,King,3061,NA
Total,2008,Snohomish,880,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,610,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,901,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,71,NA
Total,2008,King,1746,NA
Total,2008,Snohomish,880,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,610,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,901,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,71,NA
Total,2008,King,1950,NA
Total,2008,Snohomish,880,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,0,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,0,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,610,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,901,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,0,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,71,NA
Total,2008,King,4958,NA
Total,2008,Snohomish,880,NA
Total,2008,King,0,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,0,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,0,NA
Total,2008,Snohomish,610,NA
Total,2008,King,0,NA
Total,2008,Snohomish,901,NA
Total,2008,King,0,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,0,NA
Total,2008,Snohomish,0,NA
Total,2008,King,0,NA
Total,2008,Snohomish,71,NA
Total,2008,King,0,NA
Total,2008,Snohomish,880,NA
Total,2008,King,149,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,149,NA
Total,2008,Snohomish,0,NA
Total,2008,King,149,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,149,NA
Total,2008,Snohomish,0,NA
Total,2008,King,149,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,149,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,149,NA
Total,2008,Snohomish,610,NA
Total,2008,King,149,NA
Total,2008,Snohomish,901,NA
Total,2008,King,149,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,149,NA
Total,2008,Snohomish,0,NA
Total,2008,King,149,NA
Total,2008,Snohomish,71,NA
Total,2008,King,149,NA
Total,2008,Snohomish,880,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,22635,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,14637,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,2737,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,1421,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,610,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,901,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,3374,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,0,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,71,NA
Total,2008,King,1947,NA
Total,2008,Snohomish,880,NA
"Reported NIBRS Crimes - Washington Association of
Sheriffs and Police Chiefs",2008,King,NA,NA
"Reported NIBRS Crimes - Washington Association of
Sheriffs and Police Chiefs",2008,Snohomish,NA,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,2,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,2.5,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,13,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,92.4,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,2,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,2.5,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,13,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,92.4,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,2,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,2,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,2,NA
Manslaughter,2008,Snohomish,2,NA
Manslaughter,2008,King,2,NA
Manslaughter,2008,Snohomish,2.5,NA
Manslaughter,2008,King,2,NA
Manslaughter,2008,Snohomish,13,NA
Manslaughter,2008,King,2,NA
Manslaughter,2008,Snohomish,92.4,NA
Manslaughter,2008,King,2,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,7.5,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,7.5,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,7.5,NA
Manslaughter,2008,Snohomish,2,NA
Manslaughter,2008,King,7.5,NA
Manslaughter,2008,Snohomish,2.5,NA
Manslaughter,2008,King,7.5,NA
Manslaughter,2008,Snohomish,13,NA
Manslaughter,2008,King,7.5,NA
Manslaughter,2008,Snohomish,92.4,NA
Manslaughter,2008,King,7.5,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,26,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,26,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,26,NA
Manslaughter,2008,Snohomish,2,NA
Manslaughter,2008,King,26,NA
Manslaughter,2008,Snohomish,2.5,NA
Manslaughter,2008,King,26,NA
Manslaughter,2008,Snohomish,13,NA
Manslaughter,2008,King,26,NA
Manslaughter,2008,Snohomish,92.4,NA
Manslaughter,2008,King,26,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,89.5,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,89.5,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,89.5,NA
Manslaughter,2008,Snohomish,2,NA
Manslaughter,2008,King,89.5,NA
Manslaughter,2008,Snohomish,2.5,NA
Manslaughter,2008,King,89.5,NA
Manslaughter,2008,Snohomish,13,NA
Manslaughter,2008,King,89.5,NA
Manslaughter,2008,Snohomish,92.4,NA
Manslaughter,2008,King,89.5,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,2,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,2.5,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,13,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,92.4,NA
Manslaughter,2008,King,0,NA
Manslaughter,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Forcible Sex,2008,King,0,NA
Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Non Forcible Sex,2008,King,0,NA
Non Forcible Sex,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,1406,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,501,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,4.7,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,433,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,40.6,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,0,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,380,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,30,NA
Assault,2008,Snohomish,33,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,224,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,171,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,4.6,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,170,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,33.7,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,0,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,150,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,22,NA
Assault,2008,King,41,NA
Assault,2008,Snohomish,33,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,3,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,3,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,3,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,3,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,3,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,0,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,3,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Kidnapping_Abduction,2008,King,0,NA
Kidnapping_Abduction,2008,Snohomish,6,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
Human Trafficking,2008,King,0,NA
Human Trafficking,2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
"Viol. of No
Contact_Protection Order",2008,King,0,NA
"Viol. of No
Contact_Protection Order",2008,Snohomish,0,NA
Person Crime Total,2008,King,0,NA
Person Crime Total,2008,Snohomish,0,NA
